id,project_code,year_of_subsidy_sanct,state_name,state_code,district_name,district_code,agency,supported_by,beneficiary_name,project_address,current_status,project_cost,amount_sanct,sanction_year,subsidy_ratio,project_size_category
2317,LKN 352,2003-04,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Maa Lakshmi Ice & Cold Storage,"Manpur, Smad Road, Aligarh",Completed,0.0,47.05,2003,,
2318,LKN 324,2003-04,Uttar Pradesh,9,Rae Bareli,175,NHB,Through NABARD,Guru Ramdas Ice & Cold Storage,Raibareilly,Completed,0.0,22.13,2003,,
2319,LKN 332,2003-04,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,MunniDevi Ice & Cold Storage Pvt Ltd,"Vil.Barar, Hathras Road, Sadabad",Completed,0.0,47.42,2003,,
2320,LKN 326,2003-04,Uttar Pradesh,9,Rae Bareli,175,NHB,Through NABARD,Prem Sheetgrah (P) Ltd,Raibareilly,Completed,0.0,41.45,2003,,
2321,LKN 321,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Rastogi Ice & Cold Storage,Agra,Completed,0.0,50.0,2003,,
2322,LKN 320,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,S.K.. Ice & Cold Storage,Agra,Completed,0.0,39.48,2003,,
2323,LKN 327,2003-04,Uttar Pradesh,9,Sitapur,183,NHB,Through NABARD,S.S. Cold Storage (P) Ltd,"Vill: Atrauli, Mahmoodabad, Sitapur",Completed,0.0,10.35,2003,,
2324,LKN 334,2003-04,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Kunti Sheetgrah Pvt Ltd,"Main National Highway, Sadabad, Aligarh",Completed,0.0,44.65,2003,,
2325,LKN 335,2003-04,Uttar Pradesh,9,Mathura,167,NHB,Through NABARD,Sunand Cold Storage Pvt Ltd,"Vil. Malhe, Teh. Mat, Mathura",Completed,0.0,40.76,2003,,
2326,LKN 322,2003-04,Uttar Pradesh,9,Ballia,126,NHB,Through NABARD,Lalita Onion Store,"Vill: Babuapur, Sonawani, Ballia",Completed,0.0,2.43,2003,,
2327,LKN 357,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Gaurang Cold Storage,"Garhi Rampal, Shamsabad, Agra",Completed,0.0,50.0,2003,,
2328,LKN 360,2003-04,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,"Prasadilal Tussiram Sheetgrah (P) Ltd, Aligarh","Vil. Bisana, Hathras, Aligarh",Completed,0.0,33.8,2003,,
2329,LKN 328,2003-04,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,Mukhiyaji Cold Storage (P) Ltd,Kannauj,Completed,0.0,19.16,2003,,
2330,LKN 329,2003-04,Uttar Pradesh,9,Farrukhabad,141,NHB,Through NABARD,S.R. Cold Storage,Farukhabad,Completed,0.0,4.95,2003,,
2331,LKN 339,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,G.T. Cold Storage (P) Ltd,Agra,Completed,0.0,12.88,2003,,
2332,LKN 338,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,"Munna Lal Ice & Cold Storage, Agra","Vill: Karondhna, Fatehabad, Agra",Completed,0.0,44.73,2003,,
2333,LKN 345,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Mittal Sheetgrah,"C-18,Foundry Nagar, Agra",Completed,0.0,36.42,2003,,
2334,LKN 337,2003-04,Uttar Pradesh,9,Basti,131,NHB,Through NABARD,Prakash Cold Storage,"UPSIDC, Basti",Completed,0.0,35.75,2003,,
2335,LKN 342,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,"M/S Manjula Sheetgrah, Agra","Naraich,Agra",Completed,0.0,18.62,2003,,
2336,LKN 341,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,"M/S RadhaKrishna Sheetgrah, Agra","Naraich,Agra",Completed,0.0,16.54,2003,,
2337,LKN 359,2003-04,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Prakash Cold Storage,"1165, Naraich, Hathras Road, Agra",Completed,0.0,11.9,2003,,
2338,LKN 343,2003-04,Uttar Pradesh,9,Barabanki,129,NHB,Through NABARD,M/s Shri Krishna Cold Storage & Allied Industries,"Beriya, Bhudera, Barabanki",Completed,0.0,48.89,2003,,
2339,LKN 354,2003-04,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Tewari Sheetgrah(P) Ltd,"Ganga Garhi, Iglas, Aligarh",Completed,0.0,17.26,2003,,
2340,LKN 362,2003-04,Uttar Pradesh,9,Ghaziabad,145,NHB,Through NABARD,"Gopi Industries, Ghaziabad","C - 145, UPSIDC Industrial Area, B.S.Road, Ghaziabad",Completed,0.0,50.0,2003,,
2341,LKN 365,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Brahmanand Ice & Cold Storage (P) Ltd.,"Etmadpur, Agra=Firozabad road, Agra",Completed,0.0,30.35,2004,,
2342,LKN 361,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Kundol Ice & Cold Storage (P) Ltd,"VPO. Kundol, Agra",Completed,0.0,1.73,2004,,
2343,LKN 378,2004-05,Uttar Pradesh,9,Budaun,133,NHB,Through NABARD,R.K.Tewari Cold Storage,"Farukhabad road, Budaun",Completed,0.0,9.72,2004,,
2344,LKN 363,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,"Hundilal Jain Cold Storage & Ice Factory, (P) Ltd., Mainpuri","village Godhna, Ghiror, Mainpuri",Completed,0.0,12.5,2004,,
2345,LKN 364,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,"Maa Taragarh Ice & Cold Storage (P) Ltd, Aligarh","village Kheria Asha, Hathras Road, Bisana, Sadabad, Aligarh",Completed,0.0,42.55,2004,,
2346,LKN 358,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Gargi Cold Storage (P) Ltd,"Vill. Ghaghpura, Fatehabad",Completed,0.0,50.0,2004,,
2347,LKN 371,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,Chand Cold Storage,"Talgram, Kannauj",Completed,0.0,15.0,2004,,
2348,LKN 372,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,H I Cold Storage,"Alipur, Saurikh, Dist: Kannauj ",Completed,0.0,30.36,2004,,
2349,LKN 374,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Balbir Cold Storage (P) Ltd,"Aaron Road, Sirsaganj",Completed,0.0,25.72,2004,,
2350,LKN 367,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Jai Bharat Cold Storage,"Kaurara road, Sirsaganj",Completed,0.0,31.72,2004,,
2351,LKN 373,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,M/s R. D. Ice & Cold Storage (P) Ltd,"Karhal Road, Sirsaganj",Completed,0.0,31.82,2004,,
2352,LKN 366,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Sri Ram Cold storage,Gwalior road Agra,Completed,0.0,3.33,2004,,
2353,09UP2004000066,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,NHB,"Bawa Ice & Cold Storage Pvt. Ltd, Aligarh",Aligarh,Completed,0.0,17.8,2004,,
2354,09UP2004000069,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,NHB,"Estate Cold Storage, Kannauj",Kannauj,Completed,0.0,15.21,2004,,
2355,09UP2004000070,2004-05,Uttar Pradesh,9,Agra,118,NHB,NHB,"Goyal Bandhu Sheetgrah Pvt. Ltd., Agra",Agra,Completed,0.0,8.86,2004,,
2356,LKN 379,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,"Mohan Ice & Cold Storage (P) Ltd., Kannauj","Sarai Prayag, Kannuj",Completed,0.0,50.0,2004,,
2357,09UP2004000073,2004-05,Uttar Pradesh,9,Kanpur Nagar,157,NHB,NHB,Nav Shakti Ice & Cold Storage Pvt. Ltd,"Kanpur, Uttar Pradesh",Completed,0.0,27.02,2004,,
2358,09UP2004000071,2004-05,Uttar Pradesh,9,Kanpur Nagar,157,NHB,NHB,"Om Cold Storage, Kanpur",Kanpur,Completed,0.0,18.15,2004,,
2359,09UP2004000065,2004-05,Uttar Pradesh,9,Etawah,139,NHB,NHB,"Ram Shree Seetalaya Pvt. Ltd, Etawaha",Etawaha,Completed,0.0,8.52,2004,,
2360,09UP2004000067,2004-05,Uttar Pradesh,9,Etawah,139,NHB,NHB,"Shivang Cold Storage Pvt. Ltd, Etawaha",Etawaha,Completed,0.0,13.82,2004,,
2361,09UP2004000063,2004-05,Uttar Pradesh,9,Etawah,139,NHB,NHB,"Shree Cold Storage Pvt. Ltd, Etawaha",Etawaha,Completed,0.0,25.62,2004,,
2362,09UP2004000064,2004-05,Uttar Pradesh,9,Etawah,139,NHB,NHB,"Shree Cold Storage Pvt. Ltd, Etawaha",Etawaha,Completed,0.0,18.88,2004,,
2363,09UP2004000068,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,NHB,Sudama Refrigerator Pvt. Ltd. Kannauj,Kannauj,Completed,0.0,9.34,2004,,
2364,09UP2004000072,2004-05,Uttar Pradesh,9,Budaun,133,NHB,NHB,"Varshney Cold Storage, Badaun",Badaun,Completed,0.0,16.09,2004,,
2365,LKN 384,2004-05,Uttar Pradesh,9,Unnao,186,NHB,Through NABARD,Shitala Katiyar Cold Storage (P) Ltd.,"Loharkhera, Unnao",Completed,0.0,43.47,2004,,
2366,LKN 369,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Goyal Ice & Cold Storage (P) Ltd.,Hathras road Agra,Completed,0.0,16.8,2004,,
2367,LKN 375,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Ajit Cold Storage & Ice Factory (P) Ltd,"Khair, Aligarh",Completed,0.0,28.75,2004,,
2368,LKN 383,2004-05,Uttar Pradesh,9,Budaun,133,NHB,Through NABARD,Ganga Cold Storage & Allied Industries,"Bahjoi road, Islamnagar, Budaun",Completed,0.0,36.32,2004,,
2369,LKN 380,2004-05,Uttar Pradesh,9,Mainpuri,166,NHB,Through NABARD,Sunderlal Pandey Sheetgrah,"Aligarh road, Mainpuri",Completed,0.0,38.5,2004,,
2370,LKN 376,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Dev Cold Storage (P) Ltd,"Karhal Road, Sirsaganj",Completed,0.0,31.3,2004,,
2371,LKN 377,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,"Upadhaya Sheetgrah (P) Ltd.,","Etah road, Tundla",Completed,0.0,34.08,2004,,
2372,LKN 381,2004-05,Uttar Pradesh,9,Budaun,133,NHB,Through NABARD,OM Preservations,"by pass road, Bilsi, Badaun",Completed,0.0,25.63,2004,,
2373,LKN 382,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,"Munnilal Ice & Cold Storage (P) Ltd,","Saharanpur, Iglas road, Aligarh",Completed,0.0,38.87,2004,,
2374,LKN 389,2004-05,Uttar Pradesh,9,Farrukhabad,141,NHB,Through NABARD,V. N. Cold Storage,"Tahpur, Kannauj",Completed,0.0,42.85,2004,,
2375,LKN 390,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Sparsh Cold Storage (P) Ltd,"SAsni, Aligarh",Completed,0.0,33.11,2004,,
2376,LKN 387,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Shri Veerbhan Singh Cold Storage (P) Ltd,"Bharthana-Agra Road, Sirsaganj",Completed,0.0,34.11,2004,,
2377,LKN 396,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Bhawani Cold storage,"Sasni, Hathras road, Aligarh",Completed,0.0,6.25,2004,,
2378,LKN 386,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Lodhi Rajput Ice & Cold Storage (P) Ltd.,"Etah road, Shikohabad",Completed,0.0,30.9,2004,,
2379,LKN 394 (with LKN 238),2004-05,Uttar Pradesh,9,Budaun,133,NHB,Through NABARD,Mangla Mata Cold storage & Ice Factory,Badaun,Completed,0.0,18.31,2004,,
2380,LKN 388,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Brij & sons Cold Storage (P) Ltd,"Bidarka road, Shikohabad",Completed,0.0,11.0,2004,,
2381,LKN 391(A),2004-05,Uttar Pradesh,9,Ayodhya,140,NHB,Through NABARD,Shree Nav Durga Cold Storage & Ice Factory,"Usru, Raibareilly road, Faizabad",Completed,0.0,19.56,2004,,
2382,LKN 391(B),2004-05,Uttar Pradesh,9,Ayodhya,140,NHB,Through NABARD,Shree Nav Durga Cold Storage & Ice Factory,"Usru, Raibareilly road, Faizabad",Completed,0.0,2.79,2004,,
2383,LKN 392,2004-05,Uttar Pradesh,9,Prayagraj,120,NHB,Through NABARD,Shri Mohan Cold Storage,"263/2, Tikri soron, Allahabad",Completed,0.0,50.0,2004,,
2384,LKN 393,2004-05,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,Shri Soron Singh Ice & Cold Storage (P) Ltd,"Tajpur, Sadabad, Hathras",Completed,0.0,38.31,2004,,
2385,LKN 397,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,L. P. S. Cold Storage (P) Ltd.,"Aron road, Sirsaganj, Firozabad",Completed,0.0,33.3,2004,,
2386,LKN 401,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,N.D. Cold Storage (P) Ltd,"v. Ghiloli, GT Road, Chhibramau, Kannauj ",Completed,0.0,23.82,2004,,
2387,LKN 398,2004-05,Uttar Pradesh,9,Farrukhabad,141,NHB,Through NABARD,Mahaveer Cold Storage,"G.T.Road, Chhibramau",Completed,0.0,10.16,2004,,
2388,LKN 395,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Suman Sheetgrah,"Mainpuri road, Shikohabad",Completed,0.0,29.29,2004,,
2389,LKN 432,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,Shree Nath Cold Storage,"Chhibramau, Kannauj",Completed,0.0,12.28,2004,,
2390,LKN 400,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Goverdhan Milk & Cold Storage (P) Ltd,"Agra road, Fatehabad",Completed,0.0,48.5,2004,,
2391,LKN 399,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Shree Kanhaiya Presevations & Cold Storage (P) Ltd,"Agra road, Fatehabad",Completed,0.0,47.0,2004,,
2392,LKN 404,2004-05,Uttar Pradesh,9,Ghazipur,146,NHB,Through NABARD,Singh Cold Storage & Ice Plant,"Rajdeopur Rauza, Ghazipur",Completed,0.0,8.7,2004,,
2393,LKN 410,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Fauji Cold Storage (P) Ltd,"Mazhola, pargana Gangeree, Atrauli, Aligarh",Completed,0.0,44.06,2004,,
2394,LKN 408,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,Sikandarpur Cold Storage,"Vill: Sikandarpur, G.T. Road, Kannauj",Completed,0.0,35.0,2004,,
2395,LKN 406,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Madan Cold Storage,"Karhal road, Sirsaganj, Firozabad",Completed,0.0,26.13,2004,,
2396,LKN 407,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Maya Ice & Cold Storage,"Industrial area, Sikandra, Agra",Completed,0.0,30.27,2004,,
2397,LKN 403(A & B),2004-05,Uttar Pradesh,9,Ayodhya,140,NHB,Through NABARD,Spectrum Sheetgrah (P) Ltd,"Allahabad road, Faizabad",Completed,0.0,12.5,2004,,
2398,LKN 403(A),2004-05,Uttar Pradesh,9,Ayodhya,140,NHB,Through NABARD,Spectrum Sheetgrah (P) Ltd,"Allahabad road, Faizabad",Completed,0.0,0.64,2004,,
2399,LKN 405,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Amar Sheetalaya (P) Ltd,"Karhal road, Sirsaganj, Firozabad",Completed,0.0,32.5,2004,,
2400,LKN 412,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,Himalaya Cold Storage,Kannauj,Completed,0.0,21.5,2004,,
2401,LKN 414,2004-05,Uttar Pradesh,9,Mainpuri,166,NHB,Through NABARD,Kisan cold storage,"Vill - .Mahawat pur, Tahsil - Bhongaon, Distt Mainpuri, ",Completed,0.0,50.0,2004,,
2402,LKN 411,2004-05,Uttar Pradesh,9,Ghazipur,146,NHB,Through NABARD,Pahalwan Shiv Govind Udyog,"v. Dildarnagar, PO Dildarnagar, Ghazipur",Completed,0.0,11.1,2004,,
2403,LKN 413,2004-05,Uttar Pradesh,9,Mainpuri,166,NHB,Through NABARD,Chandrayan Cold storage,"Vill & PO Sothara, Sikhohabad, Firozabad",Completed,0.0,30.37,2004,,
2404,LKN 415,2004-05,Uttar Pradesh,9,Budaun,133,NHB,Through NABARD,Shree Ramjee Cold Storage & Ice Factory,"Orchi, Bisauli, Budaun",Completed,0.0,32.75,2004,,
2405,LKN 416,2004-05,Uttar Pradesh,9,Prayagraj,120,NHB,Through NABARD,"Amar Cold Storage, Allahabad","Pura mufti,, G.T. Road, Allahabad",Completed,0.0,5.98,2004,,
2406,LKN 427,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,T R & Sons Business (P) Ltd,"Mauza Poyai, Etmadpur, Agra",Completed,0.0,50.0,2004,,
2407,LKN 418,2004-05,Uttar Pradesh,9,Kannauj,155,NHB,Through NABARD,Asha Sheetalaya,"Razlamau, Isamailpur, Gursahaiganj, G.T. Road, Kannauj",Completed,0.0,22.96,2004,,
2408,LKN 419,2004-05,Uttar Pradesh,9,Ghazipur,146,NHB,Through NABARD,Kisan Piyaz Udyog,"v. Bakasran, PO Satramganj, Ghazipur",Completed,0.0,4.61,2004,,
2409,LKN 420,2004-05,Uttar Pradesh,9,Etah,138,NHB,Through NABARD,Kisan Sheetgrah & Ice Factory,"Chamkari, Agra road, Etah",Completed,0.0,20.97,2004,,
2410,LKN 417,2004-05,Uttar Pradesh,9,Farrukhabad,141,NHB,Through NABARD,Subhash Cold Storage,Farukhabad,Completed,0.0,3.47,2004,,
2411,LKN 422,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Jai Maa Vaishno Devi Ice and Cold Storage,"C-1 to C-3, C-12 to C-14, Industrila Estate, Firozabad",Completed,0.0,50.0,2004,,
2412,LKN 421,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Tomar Ice and Cold Storage (P) Ltd,"Bakalpur, Shamshabad, Agra",Completed,0.0,15.0,2004,,
2413,LKN 423,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Pradyumna Ice & Cold Storage (P) Ltd,"Sasni, Aligarh",Completed,0.0,50.0,2004,,
2414,LKN 428,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Narayan Cold Storage,"Muzaffarpur, Fatehabad, Agra",Completed,0.0,50.0,2004,,
2415,LKN 425,2004-05,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,Kisan Agro Foods (P) Ltd,"Murshan Road, Sadabad, Hathras",Completed,0.0,50.0,2004,,
2416,LKN 426,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Mona Devi Ice & Cold Storage,"vill: Bengara, Agra",Completed,0.0,2.72,2004,,
2417,LKN 436,2004-05,Uttar Pradesh,9,Budaun,133,NHB,Through NABARD,Narain Cold Storage & Ice Factory,"Wazirganj, Badaun",Completed,0.0,20.0,2004,,
2418,LKN 402,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Bauhare Food & Cold Storage (P) Ltd,"Mauza Gadi Darya, Fatehabad, Agra",Completed,0.0,50.0,2004,,
2419,LKN 434,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Devanshu Cold Storage,"Mewli Kalan, Fatehabad, Agra",Completed,0.0,48.68,2004,,
2420,LKN 429,2004-05,Uttar Pradesh,9,Meerut,169,NHB,Through NABARD,Harish Cold Storage,"Kabli Gate, Buddha Peer, Mawana, Meerut",Completed,0.0,0.84,2004,,
2421,LKN 435,2004-05,Uttar Pradesh,9,Prayagraj,120,NHB,Through NABARD,Vijay Cold Storage,"Malak Harhar, Nawabganj, Allahabad",Completed,0.0,14.06,2004,,
2422,LKN 431,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,B L Narain Ice & Cold Storage,"Tehra, Iglas, Aligarh",Completed,0.0,50.0,2004,,
2423,LKN 439,2004-05,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,Ram Gopal Sheetgrah,"Vill: Kursanda, Sadabad, Hathras",Completed,0.0,50.0,2004,,
2424,LKN 433,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Bateshwar Nath Maharaj Ice & Cold Storage,"Mauza Gidraun, Fatehabad, Agra",Completed,0.0,35.38,2004,,
2425,LKN 438,2004-05,Uttar Pradesh,9,Etah,138,NHB,Through NABARD,Bharat Singh Verma Cold Storage,"Mauza Manpur, Etah",Completed,0.0,50.0,2004,,
2426,LKN 437,2004-05,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,Manvendra Ice and Cold Storage,"Vill: Parsara, Hathras",Completed,0.0,50.0,2004,,
2427,LKN 440,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Paliwal Ice & Cold Storage,"Vill: Kotki, Tundla, Firozabad ",Completed,0.0,18.46,2004,,
2428,LKN 430,2004-05,Uttar Pradesh,9,Barabanki,129,NHB,Through NABARD,Ram Nagar Refrigeration,"Katiyara, Ramnagar, Barabanki",Completed,0.0,50.0,2004,,
2429,LKN 424,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Mayur Sheetgrah (P) Ltd,"Sawan, Etmadpur, Agra",Completed,0.0,50.0,2004,,
2430,LKN 442,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,A. K. Cold Storage,"Iglas Road, Aligarh",Completed,0.0,50.0,2004,,
2431,LKN 443,2004-05,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,Charan Singh Ice and Cold Storage,"Agra Hathras Road, Bisana, Hathras",Completed,0.0,50.0,2004,,
2432,LKN 441,2004-05,Uttar Pradesh,9,Etah,138,NHB,Through NABARD,Shree Dugdh Dairy & Cold Storage,"Marehra Road, Etah",Completed,0.0,27.58,2004,,
2433,LKN 447,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Achnera Cold Storage (P) Ltd,"Mauza Nagla Arua, Tehsil Kirawali, Agra",Completed,0.0,44.84,2004,,
2434,LKN 450,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,Chakor Cold Storage,"Sahpuri, Sirsaganj, Firozabad",Completed,0.0,35.58,2004,,
2435,LKN 446,2004-05,Uttar Pradesh,9,Budaun,133,NHB,Through NABARD,Super Cold Storage and Ice Factory,"Vill: Paduya, Alahpur Road, Badaun",Completed,0.0,28.29,2004,,
2436,LKN 445,2004-05,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,Pachauri Sheetgrah,"Bohare Ka Baas, Sadabad, Hathras",Completed,0.0,50.0,2004,,
2437,LKN 448,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Shri P.N. Agarwal Sheetalaya (P) Ltd,"Mauza Muzaffarpur, Fatehabad, Agra",Completed,0.0,50.0,2004,,
2438,LKN 449,2004-05,Uttar Pradesh,9,Bulandshahr,134,NHB,Through NABARD,Shyam Cold Storage and General Mills,"Gulaothi, Bulandshahar",Completed,0.0,44.1,2004,,
2439,LKN 444,2004-05,Uttar Pradesh,9,Azamgarh,123,NHB,Through NABARD,Mangalam Cold Storage & Allied Industries,"Vill: Bharchakia, Azamgarh",Completed,0.0,44.8,2004,,
2440,LKN 454,2004-05,Uttar Pradesh,9,Kanpur Nagar,157,NHB,Through NABARD,Kalra Cold Storage (P) Ltd,"Vill: Amliha, G T Road, Kanpur",Completed,0.0,7.75,2004,,
2441,LKN 451,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Baba Ice and Cold Storage,Fatehpur Sikri,Completed,0.0,12.02,2004,,
2442,LKN 455,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,N.S. Cold Storage,"NH -11, Fatehpur Sikri Road, Agra",Completed,0.0,42.55,2004,,
2443,LKN 457,2004-05,Uttar Pradesh,9,Etawah,139,NHB,Through NABARD,Jeewan Sheetgrah (P) Ltd,"167-A, Station Road, Etawah",Completed,0.0,35.4,2004,,
2444,LKN 456,2004-05,Uttar Pradesh,9,Farrukhabad,141,NHB,Through NABARD,Lav Kush Cold Storage,"Katrauli Patti, Kanpur Road, Farrukhabad",Completed,0.0,13.6,2004,,
2445,LKN 452,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Shree Gaurav Cold Storage and Chilling Plants,"Hathras Road, Etmadpur, Agra",Completed,0.0,45.76,2004,,
2446,LKN 453,2004-05,Uttar Pradesh,9,Etah,138,NHB,Through NABARD,Maa Gayatri Cold Storage and Ice Factory,"Etah Amapur Road, Amapur, Etah",Completed,0.0,8.85,2004,,
2447,LKN 461,2004-05,Uttar Pradesh,9,Etawah,139,NHB,Through NABARD,Navin Cold Storage (A unit of Pawan Sheetgrah (P) Ltd),"Vill: Birari, N.H. 2, Etawah",Completed,0.0,40.38,2004,,
2448,LKN 459,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Gangotri Ice and Cold Storage (P) Ltd,"Nagla Nathu Road, Pawawali, Agra",Completed,0.0,50.0,2004,,
2449,LKN 458,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Rohit Ice and Cold Storage (P) Ltd,"Vill: Kuberpur, Firozabad Road, Agra",Completed,0.0,33.75,2004,,
2450,LKN 460,2004-05,Uttar Pradesh,9,Jaunpur,152,NHB,Through NABARD,Krishna Cold Storage and Ice Factory,"Rambagh, Pachahatiya, Jaunpur",Completed,0.0,25.72,2004,,
2451,LKN 462,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Maa Raj Rajeshwari Ice and Cold Storage (P) Ltd,"Mauza Kagarol, Kheragarh, Agra",Completed,0.0,44.65,2004,,
2452,LKN 465,2004-05,Uttar Pradesh,9,Prayagraj,120,NHB,Through NABARD,Vimla Cold Storage,"Tikari, Nababganj, Soraon, Allahabad",Completed,0.0,45.92,2004,,
2453,LKN 464,2004-05,Uttar Pradesh,9,Firozabad,143,NHB,Through NABARD,L. R. Cold Storage (P) Ltd,"Agra Road, Sirsaganj, Firozabad",Completed,0.0,36.62,2004,,
2454,LKN 463,2004-05,Uttar Pradesh,9,Agra,118,NHB,Through NABARD,Maa Bhagwati Ice and Cold Storage,"Basai Kalan, Kheragarh, Agra",Completed,0.0,50.0,2004,,
2455,LKN 466,2004-05,Uttar Pradesh,9,Kanpur Nagar,157,NHB,Through NABARD,Gupta Industries,"107, Govt Industrial Estate, Kalpi Road, Kanpur",Completed,0.0,3.78,2004,,
2456,LKN 467,2004-05,Uttar Pradesh,9,Hathras,163,NHB,Through NABARD,India Cold Storage (a unit of M/s Saurabh Steels Ltd),"Mauza Gursauti, Sadabad, Hathras",Completed,0.0,49.72,2004,,
2457,LKN 468,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Shree Jagdamba Ice and Cold Storage,"Vill: Sahara, Iglas, Aligarh",Completed,0.0,50.0,2004,,
2458,LKN 469,2004-05,Uttar Pradesh,9,Aligarh,119,NHB,Through NABARD,Shree Tirupati Ice and Cold Storage,"Vill: Sahara, Iglas, Aligarh",Completed,0.0,49.44,2004,,
